ProdID,Name,Category,Brand,Description,Tags,ReviewCount,Rating
496,"Botanica by Air Wick Plug in Scented Oil Refill, 2ct, Caribbean Sweetgrass and Sandalwood, Natural Ingredients, Essential Oils, Air Freshener","household, essentials, air, fresheners, air, freshener, refills, air, freshener, refills","air, wick","delight, senses, authentic, freshness, caribbean, sweetgrass, warmth, sandalwood, sweetgrass, essential, oil, fragrance, responsibly, sourced, island, haiti, help, farmers, harvest, precious, ingredient, build, local, communities, enhance, homes, scent, botanica, scented, oil, dyes, animal, testing, final, product, phthalates, releases, continuous, fragrance, home, smells, welcoming, botanica, scented, oil, refills, contain, natural, essential, oils, air, refill, provides, 60, days, continuously, diffuses, carefully, blends, fragrance, home, office, space, based, low, setting, botanica, warmers, allow, choose, 5, fragrance, levels, desired, enhancing, decor, sleek, look, delight, senses, authentic, freshness, caribbean, sweetgrass, warmth, sandalwood, sweetgrass, essential, oil, fragrance, responsibly, sourced, island, haiti, help, farmers, harvest, precious, ingredient, build, local, communities, responsibly, sourced, natural, ingredients, dyes, animal, testing, final, product, phthalates, provides, 60, days, continuous, long, lasting, fragrance, refill, low, setting, use, room, living, room, bathroom, bedroom, hallways, kitchens, office, easy, adjust, 5x, fragrance, settings, recyclable, paper, card, glass, bottle, refill, recycled, facilities, exist, contact, local, recycling, facility, accept, glass, bottle","household, essentials, air, fresheners, air, freshener, refills, air, freshener, refills, air, wick, delight, senses, authentic, freshness, caribbean, sweetgrass, warmth, sandalwood, sweetgrass, essential, oil, fragrance, responsibly, sourced, island, haiti, help, farmers, harvest, precious, ingredient, build, local, communities, enhance, homes, scent, botanica, scented, oil, dyes, animal, testing, final, product, phthalates, releases, continuous, fragrance, home, smells, welcoming, botanica, scented, oil, refills, contain, natural, essential, oils, air, refill, provides, 60, days, continuously, diffuses, carefully, blends, fragrance, home, office, space, based, low, setting, botanica, warmers, allow, choose, 5, fragrance, levels, desired, enhancing, decor, sleek, look, delight, senses, authentic, freshness, caribbean, sweetgrass, warmth, sandalwood, sweetgrass, essential, oil, fragrance, responsibly, sourced, island, haiti, help, farmers, harvest, precious, ingredient, build, local, communities, responsibly, sourced, natural, ingredients, dyes, animal, testing, final, product, phthalates, provides, 60, days, continuous, long, lasting, fragrance, refill, low, setting, use, room, living, room, bathroom, bedroom, hallways, kitchens, office, easy, adjust, 5x, fragrance, settings, recyclable, paper, card, glass, bottle, refill, recycled, facilities, exist, contact, local, recycling, facility, accept, glass, bottle",25.0,0.0
627903,"Equate Childrens Daytime/Nighttime Multi-Symptom Cold Liquid, 4 fl oz, 2 count","health, children, health, shop, children, medicine, cabinet, children, allergy",equate,"childrens, daytime, berry, flavored, ages, 4, 12, years, nighttime, mixed, berry, flavored, ages, 6, 12, years, multi, symptom, cold, liquid, value, pack, daytime, berry, flavored, ages, 4, 12, years, relieves, stuffy, nose, soothes, cough, relieves, chest, congestion, thins, loosens, mucus, alcohol, free, uses, helps, loosen, phlegm, mucus, thin, bronchial, secretions, drain, bronchial, tubes, coughs, productive, temporarily, relieves, cough, minor, throat, bronchial, irritation, occur, cold, inhaled, irritants, intensity, coughing, impulse, cough, help, child, sleep, nasal, congestion, cold, stuffy, nose, drug, facts, active, ingredients, 5, ml, purpose, dextromethorphan, hbr, 5, mg, cough, suppressant, guaifenesin, 100, mg, expectorant, phenylephrine, hcl, mg, nasal, decongestant, nighttime, mixed, berry, flavored, ages, 6, 12, years, relieves, headache, fever, soothes, cough, relieves, nasal, congestion, relieves, runny, nose, sneezing, uses, temporarily, relieves, common, cold, flu, symptoms, cough, sore, throat, nasal, congestion, runny, nose, minor, aches, pains, headache, sinus, congestion, pressure, sneezing, temporarily, reduces, fever, controls, cough, help, child, sleep, drug, facts, active, ingredients, 10, ml, purpose, acetaminophen, 325, mg, pain, reliever, fever, reducer, diphenhydramine, hcl, mg, antihistamine, cough, suppressant, phenylephrine, hcl, 5, mg, nasal, decongestant, parents, caregivers, prepared, childs, cold, hits, equate, childrens, daytime, nighttime, multi, symptom, cold, liquid, day, night, value, pack, includes, 4fl, oz, bottles, specifically, formulated, daytime, nighttime, use, daytime, formula, includes, dextromethorphan, hbr, 5, mg, cough, suppressant, guaifenesin, 100, mg, expectorant, phenylephrine, hcl, mg, nasal, decongestant, work, help, loosen, phlegm, thin, mucus, drain, bronchial, tubes, coughs, productive, reduce, intensity, coughing, nighttime, formula, includes, acetaminophen, 325, mg, pain, reliever, fever, reducer, diphenhydramine, hcl, mg, antihistamine, cough, suppressant, phenylephrine, hcl, 5, mg, nasal, decongestant, temporarily, relieve, common, cold, flu, symptoms, like, sore, throat, nasal, congestion, runny, nose, minor, aches, pains, headache, sinus, congestion, pressure, sneezing, temporarily, reducing, fever, controlling, cough, help, child, sleep, home, equate, childrens, daytime, nighttime, multi, symptom, cold, liquid, help, soothe, little, ones, symptoms, clock, daytime, ages, 4, 12, years, berry, flavor, relieves, stuffy, nose, soothes, cough, relieves, chest, congestion, thins, loosens, mucus, alcohol, free, nighttime, ages, 6, 12, years, mixed, berry, flavor, relieves, headache, fever, relieves, nasal, congestion, relieves, runny, nose, sneezing","health, children, health, shop, children, medicine, cabinet, children, allergy, equate, childrens, daytime, berry, flavored, ages, 4, 12, years, nighttime, mixed, berry, flavored, ages, 6, 12, years, multi, symptom, cold, liquid, value, pack, daytime, berry, flavored, ages, 4, 12, years, relieves, stuffy, nose, soothes, cough, relieves, chest, congestion, thins, loosens, mucus, alcohol, free, uses, helps, loosen, phlegm, mucus, thin, bronchial, secretions, drain, bronchial, tubes, coughs, productive, temporarily, relieves, cough, minor, throat, bronchial, irritation, occur, cold, inhaled, irritants, intensity, coughing, impulse, cough, help, child, sleep, nasal, congestion, cold, stuffy, nose, drug, facts, active, ingredients, 5, ml, purpose, dextromethorphan, hbr, 5, mg, cough, suppressant, guaifenesin, 100, mg, expectorant, phenylephrine, hcl, mg, nasal, decongestant, nighttime, mixed, berry, flavored, ages, 6, 12, years, relieves, headache, fever, soothes, cough, relieves, nasal, congestion, relieves, runny, nose, sneezing, uses, temporarily, relieves, common, cold, flu, symptoms, cough, sore, throat, nasal, congestion, runny, nose, minor, aches, pains, headache, sinus, congestion, pressure, sneezing, temporarily, reduces, fever, controls, cough, help, child, sleep, drug, facts, active, ingredients, 10, ml, purpose, acetaminophen, 325, mg, pain, reliever, fever, reducer, diphenhydramine, hcl, mg, antihistamine, cough, suppressant, phenylephrine, hcl, 5, mg, nasal, decongestant, parents, caregivers, prepared, childs, cold, hits, equate, childrens, daytime, nighttime, multi, symptom, cold, liquid, day, night, value, pack, includes, 4fl, oz, bottles, specifically, formulated, daytime, nighttime, use, daytime, formula, includes, dextromethorphan, hbr, 5, mg, cough, suppressant, guaifenesin, 100, mg, expectorant, phenylephrine, hcl, mg, nasal, decongestant, work, help, loosen, phlegm, thin, mucus, drain, bronchial, tubes, coughs, productive, reduce, intensity, coughing, nighttime, formula, includes, acetaminophen, 325, mg, pain, reliever, fever, reducer, diphenhydramine, hcl, mg, antihistamine, cough, suppressant, phenylephrine, hcl, 5, mg, nasal, decongestant, temporarily, relieve, common, cold, flu, symptoms, like, sore, throat, nasal, congestion, runny, nose, minor, aches, pains, headache, sinus, congestion, pressure, sneezing, temporarily, reducing, fever, controlling, cough, help, child, sleep, home, equate, childrens, daytime, nighttime, multi, symptom, cold, liquid, help, soothe, little, ones, symptoms, clock, daytime, ages, 4, 12, years, berry, flavor, relieves, stuffy, nose, soothes, cough, relieves, chest, congestion, thins, loosens, mucus, alcohol, free, nighttime, ages, 6, 12, years, mixed, berry, flavor, relieves, headache, fever, relieves, nasal, congestion, relieves, runny, nose, sneezing",20.0,3.8
4511,"Wearever Waterproff Quilted Washable Reusable Incontinence Mattress Protector, 34&quot x 36&quot","personal, care, incontinence, incontinence",wearever,"beautiful, plaid, quilted, wearever, reusable, washable, bed, pad, looks, like, extra, throw, living, rooms, large, size, waterproof, backing, protect, furniture, wetness, waterproof, incontinence, bed, pad, 80, percent, cotton, outer, layer, 20, percent, unique, dri, inner, core, machine, washed, dried, 200, times, wearever, waterproof, quilted, incontinence, washable, reusable, sheet, mattress, protector, bed, pad, 1, pack, dimensions, x, quilted, bed, pads, incontinence, waterproof, backing, material, 80, cotton, outer, layer, 20, unique, dri, inner, core, care, machine, washed, dried, washed, 200, times, bonded, waterproof, outer, layer, prevent, leakage, outer, fabric, soft, micro, fiber, optimal, comfort, agion, antimicrobial, fibers, eliminate, odor, causing, bacteria, inner, lining, wick, moisture, away, bodies","personal, care, incontinence, incontinence, wearever, beautiful, plaid, quilted, wearever, reusable, washable, bed, pad, looks, like, extra, throw, living, rooms, large, size, waterproof, backing, protect, furniture, wetness, waterproof, incontinence, bed, pad, 80, percent, cotton, outer, layer, 20, percent, unique, dri, inner, core, machine, washed, dried, 200, times, wearever, waterproof, quilted, incontinence, washable, reusable, sheet, mattress, protector, bed, pad, 1, pack, dimensions, x, quilted, bed, pads, incontinence, waterproof, backing, material, 80, cotton, outer, layer, 20, unique, dri, inner, core, care, machine, washed, dried, washed, 200, times, bonded, waterproof, outer, layer, prevent, leakage, outer, fabric, soft, micro, fiber, optimal, comfort, agion, antimicrobial, fibers, eliminate, odor, causing, bacteria, inner, lining, wick, moisture, away, bodies",7.0,5.0
8879453,"CND Creative Nail Gel Polish Shellac Combo - Base, Top & Emerald Lights 0.25oz/7.3mL","premium, beauty, premium, makeup, premium, nail, polish, care, premium, nail, polish",cnd,,"premium, beauty, premium, makeup, premium, nail, polish, care, premium, nail, polish, cnd, ",1.0,3.0
6351,cucina fruits & passion hand soap with oliver - (coriander and oilve tree 500ml),"personal, care, bath, body, hand, soaps","fruits, passion","cooking, tough, hands, help, recover, cucinas, purifying, hand, wash, pure, olive, oil, fight, dehydration, olive, tree, extract, help, soothe, heal, minor, burns, cuts, sage, rosemary, oils, aromatic, skin, toning, properties, soothing, properties, refreshing, aromas, cucina, line, stay, long, leave, kitchen, sku, adib073fsw7tbcucina, fruits, passion, hand, soap, oliver, coriander, oilve, tree, 500ml","personal, care, bath, body, hand, soaps, fruits, passion, cooking, tough, hands, help, recover, cucinas, purifying, hand, wash, pure, olive, oil, fight, dehydration, olive, tree, extract, help, soothe, heal, minor, burns, cuts, sage, rosemary, oils, aromatic, skin, toning, properties, soothing, properties, refreshing, aromas, cucina, line, stay, long, leave, kitchen, sku, adib073fsw7tbcucina, fruits, passion, hand, soap, oliver, coriander, oilve, tree, 500ml",0.0,0.0
130,"(2 Pack) Hello Naturally Friendly Blue Raspberry Kids Fluoride Toothpaste, 4.2 oz","personal, care, oral, care, hello",hello,"hello, hello, naturally, friendly, blue, raspberry, kids, fluoride, toothpaste, prevents, cavities, strengthens, enamel, polishes, brightens, tastes, awesome, artificial, sweeteners, preservatives, dyes, brainer, hello, thoughtfully, formulated, toothpaste, high, quality, ingredients, like, xylitol, stevia, silica, blend, gently, polishes, teeth, hello, friendly, goes, little, mouths, plus, tested, animals, brush, greet, freely, hello, naturally, friendly, blue, raspberry, kids, fluoride, toothpaste, oz","personal, care, oral, care, hello, hello, hello, hello, naturally, friendly, blue, raspberry, kids, fluoride, toothpaste, prevents, cavities, strengthens, enamel, polishes, brightens, tastes, awesome, artificial, sweeteners, preservatives, dyes, brainer, hello, thoughtfully, formulated, toothpaste, high, quality, ingredients, like, xylitol, stevia, silica, blend, gently, polishes, teeth, hello, friendly, goes, little, mouths, plus, tested, animals, brush, greet, freely, hello, naturally, friendly, blue, raspberry, kids, fluoride, toothpaste, oz",59.0,4.8
56747,"Crystal Light Strawberry Lemonade Liquid Drink Mix, Caffeine Free, 1.62 fl oz Bottle","food, beverages, water, flavoring, water, flavoring","crystal, light","crystal, light, liquid, naturally, flavored, strawberry, lemonade, drink, mix, deliciously, fruity, beverage, feeling, refreshed, home, liquid, drink, flavoring, blends, easily, water, shake, day, delicious, calorie, strawberry, lemonade, beverage, instantly, crystal, light, liquid, drink, mix, zero, calories, zero, grams, sugar, compact, fluid, ounce, squeeze, bottle, fits, easily, purse, bag, car, enjoy, great, taste, crystal, light, anytime, prepare, simply, squeeze, drops, lemonade, mix, water, stir, enjoy, flavor, calories, way, like, fl, oz, bottle, crystal, light, liquid, naturally, flavored, strawberry, lemonade, drink, mix, crystal, light, liquid, naturally, flavored, strawberry, lemonade, drink, mix, refreshing, flavorful, drink, contains, natural, flavor, bold, strawberry, lemonade, taste, zero, sugar, zero, calories, zero, sugar, refresh, guilt, free, squeeze, sugar, free, lemonade, drink, mix, water, stir, create, instantly, fruity, drink, comes, compact, squeeze, bottle, portability, easy, mixing, contains, 24, servings, sugar, free, drink, enhancer, bottle","food, beverages, water, flavoring, water, flavoring, crystal, light, crystal, light, liquid, naturally, flavored, strawberry, lemonade, drink, mix, deliciously, fruity, beverage, feeling, refreshed, home, liquid, drink, flavoring, blends, easily, water, shake, day, delicious, calorie, strawberry, lemonade, beverage, instantly, crystal, light, liquid, drink, mix, zero, calories, zero, grams, sugar, compact, fluid, ounce, squeeze, bottle, fits, easily, purse, bag, car, enjoy, great, taste, crystal, light, anytime, prepare, simply, squeeze, drops, lemonade, mix, water, stir, enjoy, flavor, calories, way, like, fl, oz, bottle, crystal, light, liquid, naturally, flavored, strawberry, lemonade, drink, mix, crystal, light, liquid, naturally, flavored, strawberry, lemonade, drink, mix, refreshing, flavorful, drink, contains, natural, flavor, bold, strawberry, lemonade, taste, zero, sugar, zero, calories, zero, sugar, refresh, guilt, free, squeeze, sugar, free, lemonade, drink, mix, water, stir, create, instantly, fruity, drink, comes, compact, squeeze, bottle, portability, easy, mixing, contains, 24, servings, sugar, free, drink, enhancer, bottle",91.0,0.0
204,"DampRid Lavender Vanilla Hanging Moisture Absorber, 1 Pack","household, essentials, air, fresheners, spray, air, fresheners, fabric, spray, fabric, spray",damprid,"damprid, hanging, bag, moisture, absorber, eliminates, excess, moisture, causes, dampness, musty, odors, damage, clothes, electricity, convenient, effective, way, remove, excess, moisture, air, rid, stale, musty, odors, hanging, bag, design, perfect, closets, laundry, rooms, storage, areas, clothes, collect, unpleasant, odors, damprid, crystals, absorb, excess, moisture, create, maintain, optimal, humidity, level, moisture, problem, dehumidifying, bag, 60, days, depending, level, humidity, temperature, bag, finished, simply, discard, replace, available, variety, scents, fragrance, free, use, moving, vehicles, reach, children, read, follow, label, directions, damprid, lavender, vanilla, hanging, moisture, absorber, attracts, traps, excess, moisture, air, eliminating, musty, odors, damprids, crystals, absorb, excess, moisture, air, create, optimal, humidity, hanging, bag, design, great, use, closets, laundry, rooms, space, stagnant, air, problem, think, dehumidifier, electricity, moisture, absorbing, bag, lasts, 60, days, depending, temperature, humidity, use, remove, packaging, hang, space, air, circulation, simply, discard, replace, crystals, dissolved, damprid, work, attracts, traps, moisture, air, nt, cover, odors, eliminate, available, fragrance, free, fresh, scent, lavender, vanilla, create, cleaner, fresher, air, home, eliminate, musty, odors, damprid","household, essentials, air, fresheners, spray, air, fresheners, fabric, spray, fabric, spray, damprid, damprid, hanging, bag, moisture, absorber, eliminates, excess, moisture, causes, dampness, musty, odors, damage, clothes, electricity, convenient, effective, way, remove, excess, moisture, air, rid, stale, musty, odors, hanging, bag, design, perfect, closets, laundry, rooms, storage, areas, clothes, collect, unpleasant, odors, damprid, crystals, absorb, excess, moisture, create, maintain, optimal, humidity, level, moisture, problem, dehumidifying, bag, 60, days, depending, level, humidity, temperature, bag, finished, simply, discard, replace, available, variety, scents, fragrance, free, use, moving, vehicles, reach, children, read, follow, label, directions, damprid, lavender, vanilla, hanging, moisture, absorber, attracts, traps, excess, moisture, air, eliminating, musty, odors, damprids, crystals, absorb, excess, moisture, air, create, optimal, humidity, hanging, bag, design, great, use, closets, laundry, rooms, space, stagnant, air, problem, think, dehumidifier, electricity, moisture, absorbing, bag, lasts, 60, days, depending, temperature, humidity, use, remove, packaging, hang, space, air, circulation, simply, discard, replace, crystals, dissolved, damprid, work, attracts, traps, moisture, air, nt, cover, odors, eliminate, available, fragrance, free, fresh, scent, lavender, vanilla, create, cleaner, fresher, air, home, eliminate, musty, odors, damprid",23.0,4.6
4350,"China Glaze Nail Lacquer with Hardeners, Peachy Keen, 0.5 fl oz","beauty, nail, care, nail, polish, nail, lacquer","china, glaze","china, glaze, nail, lacquer, hardeners, professional, level, nail, polish, offers, wide, variety, amazing, colors, china, glaze, nail, polish, polymers, resins, desired, long, lasting, result, china, glaze, nail, lacquer, hardeners, long, lasting, nail, lacquer, high, gloss, colors, harden, bottle, thinner, required, chip","beauty, nail, care, nail, polish, nail, lacquer, china, glaze, china, glaze, nail, lacquer, hardeners, professional, level, nail, polish, offers, wide, variety, amazing, colors, china, glaze, nail, polish, polymers, resins, desired, long, lasting, result, china, glaze, nail, lacquer, hardeners, long, lasting, nail, lacquer, high, gloss, colors, harden, bottle, thinner, required, chip",0.0,0.0
40587,"Nicole by OPI Nail Lacquer, Keeping Suzi at Bay F57, .5 fl oz","premium, beauty, premium, makeup, premium, nail, polish, care, premium, nail, polish",opi,,"premium, beauty, premium, makeup, premium, nail, polish, care, premium, nail, polish, opi, ",0.0,0.0
46683,"ORLY for Women Nail Lacquer, #29912 Leading Lady, 0.6 oz","beauty, makeup, nails",orly,"orly, lacquer, free, dbp, toluene, formaldehyde, features, award, winning, gripper, cap, streak, free, coverage, brush, ability, fast, drying, shade, formulated, uv, inhibitors, prevent, fading, yellowing, orly, women, nail, lacquer, 29912, leading, lady, oz, introduced, design, house, orly, fast, drying, shade, formulated, uv, inhibitors, prevent, fading, yellowing","beauty, makeup, nails, orly, orly, lacquer, free, dbp, toluene, formaldehyde, features, award, winning, gripper, cap, streak, free, coverage, brush, ability, fast, drying, shade, formulated, uv, inhibitors, prevent, fading, yellowing, orly, women, nail, lacquer, 29912, leading, lady, oz, introduced, design, house, orly, fast, drying, shade, formulated, uv, inhibitors, prevent, fading, yellowing",3.0,0.0
18261,Natures Way Calcium & Vitamin D3 Liquid Dietary Supplement Citrus 16 Oz,"health, vitamins, supplements, minerals, minerals","nature, way","great, tasting, liquid, calcium, supplement, natures, way, calcium, vitamin, d3, liquid, helps, maintain, strong, bones, combines, calcium, vitamin, d3, plus, magnesium, help, optimize, calcium, absorption, ideal, choice, active, families, supplement, citrus, flavor, easy, thanks, included, dosage, cup, 2, tablespoons, 1, fluid, ounce, daily, food, directly, mix, water, juice, taken, dosages, 1, tablespoon, ½, fluid, ounce, twice, daily, natures, way, calcium, vitamin, d3, liquid, dietary, supplement, citrus, 16, day, supply, 16, oz, fast, absorbing, liquid, calcium, vitamin, d3, supplement, help, maintain, strong, bones, citrus, flavor, includes, 1000, mg, calcium, 25mcg, vitamin, d3, 16, days, supply, 1, fl, oz, day, calcium, 100, citrate, easily, quickly, absorbs, food, vitamin, d3, magnesium, optimal, absorption, adequate, calcium, vitamin, d, life, balanced, diet, reduce, risk, osteoporosis, gluten, free, added, sugar, statement, evaluated, food, drug, administration, product, intended, diagnose, treat, cure, prevent, disease","health, vitamins, supplements, minerals, minerals, nature, way, great, tasting, liquid, calcium, supplement, natures, way, calcium, vitamin, d3, liquid, helps, maintain, strong, bones, combines, calcium, vitamin, d3, plus, magnesium, help, optimize, calcium, absorption, ideal, choice, active, families, supplement, citrus, flavor, easy, thanks, included, dosage, cup, 2, tablespoons, 1, fluid, ounce, daily, food, directly, mix, water, juice, taken, dosages, 1, tablespoon, ½, fluid, ounce, twice, daily, natures, way, calcium, vitamin, d3, liquid, dietary, supplement, citrus, 16, day, supply, 16, oz, fast, absorbing, liquid, calcium, vitamin, d3, supplement, help, maintain, strong, bones, citrus, flavor, includes, 1000, mg, calcium, 25mcg, vitamin, d3, 16, days, supply, 1, fl, oz, day, calcium, 100, citrate, easily, quickly, absorbs, food, vitamin, d3, magnesium, optimal, absorption, adequate, calcium, vitamin, d, life, balanced, diet, reduce, risk, osteoporosis, gluten, free, added, sugar, statement, evaluated, food, drug, administration, product, intended, diagnose, treat, cure, prevent, disease",108.0,4.5
6939,Vichy Homme 72 Hour Roll-On Deodorant for Sensitive Skin 50 ml,"premium, beauty, premium, men, grooming, premium, deodorants",vichy,,"premium, beauty, premium, men, grooming, premium, deodorants, vichy, ",1.0,5.0
3797,"Manic Panic Semi-Permament Hair Color Creme, Enchanted Forest 4 oz - (Pack of 3)","beauty, beauty, holiday, gifts, hair, care, holiday, deals, gift, guide, hair, care, consumables, holiday, gift, guide","manic, panic","pack, 3, upc, 612600110098, manic, panic, hair, color, ready, use, semi, permanent, cream, hair, color, delivers, vibrant, brightest, mention, punkiest, hair, color, planet, guaranteed, vegan, ready, commitment, week, commitment, having, fabulously, colorful, hair, manic, panic, semi, permanent, color, cream, experienced, said, works, like, manic, panic, semi, permanent, hair, color, cream, manic, panic, uses, superior, ingredients, guaranteed, vegan, contains, animal, ingredients, fortified, herbal, protein, complex, manic, panic, tested, celebrities, animals, recommended, people, 10, white, hair, brand, new, high, quality, product, rare, hard, find, beauty, products, 100, customer, satisfaction, guaranteed, 3, pack, manic, panic, semi, permament, hair, color, creme, enchanted, forest, 4, oz","beauty, beauty, holiday, gifts, hair, care, holiday, deals, gift, guide, hair, care, consumables, holiday, gift, guide, manic, panic, pack, 3, upc, 612600110098, manic, panic, hair, color, ready, use, semi, permanent, cream, hair, color, delivers, vibrant, brightest, mention, punkiest, hair, color, planet, guaranteed, vegan, ready, commitment, week, commitment, having, fabulously, colorful, hair, manic, panic, semi, permanent, color, cream, experienced, said, works, like, manic, panic, semi, permanent, hair, color, cream, manic, panic, uses, superior, ingredients, guaranteed, vegan, contains, animal, ingredients, fortified, herbal, protein, complex, manic, panic, tested, celebrities, animals, recommended, people, 10, white, hair, brand, new, high, quality, product, rare, hard, find, beauty, products, 100, customer, satisfaction, guaranteed, 3, pack, manic, panic, semi, permament, hair, color, creme, enchanted, forest, 4, oz",15.0,4.9
264,"Sun Bum Sun Bum Sunscreen Face Stick, 0.45 oz","personal, care, sun, care, sunscreen","sun, bum","sunscreen, face, stick, spf30, box, oz, information, protect, product, excessive, heat, direct, sun, misc, water, resistant, 80, minutes, recommended, skin, cancer, foundation, active, animal, testing, nt, litter, help, environment, clean, questions, comments, 877, 9, sun, bum, recycle, uses, helps, prevent, sunburn, directed, sun, protection, measures, directions, decreases, risk, skin, cancer, early, skin, aging, caused, sun, directions, apply, liberally, 15, minutes, sun, exposure, reapply, 80, minutes, swimming, sweating, immediately, towel, drying, 2, hours, sun, protection, measures, spending, time, sun, increases, risk, skin, cancer, early, skin, aging, decrease, risk, regularly, use, sunscreen, broad, spectrum, spf, 15, higher, sun, protection, measures, including, limit, time, sun, especially, 10, 2, pm, wear, long, sleeve, shirts, pants, hats, sunglasses, children, 6, months, ask, doctor, warnings, external, use, use, damaged, broken, skin, product, eyes, rinse, water, remove, stop, use, ask, doctor, rash, occurs, reach, children, product, swallowed, medical, help, contact, poison, control, center, right, away, oz, 13, g, po, box, 320598, cocoa, beach, fl, 32932, 877, 9sunbum, sun, bum, llc, sunscreen, face, stick, sunscreen, broad, spectrum, spf, 30, information, protect, product, excessive, heat, direct, sun, misc, water, resistant, 80, minutes, cruelty, free, nt, litter, help, environment, clean, recycle","personal, care, sun, care, sunscreen, sun, bum, sunscreen, face, stick, spf30, box, oz, information, protect, product, excessive, heat, direct, sun, misc, water, resistant, 80, minutes, recommended, skin, cancer, foundation, active, animal, testing, nt, litter, help, environment, clean, questions, comments, 877, 9, sun, bum, recycle, uses, helps, prevent, sunburn, directed, sun, protection, measures, directions, decreases, risk, skin, cancer, early, skin, aging, caused, sun, directions, apply, liberally, 15, minutes, sun, exposure, reapply, 80, minutes, swimming, sweating, immediately, towel, drying, 2, hours, sun, protection, measures, spending, time, sun, increases, risk, skin, cancer, early, skin, aging, decrease, risk, regularly, use, sunscreen, broad, spectrum, spf, 15, higher, sun, protection, measures, including, limit, time, sun, especially, 10, 2, pm, wear, long, sleeve, shirts, pants, hats, sunglasses, children, 6, months, ask, doctor, warnings, external, use, use, damaged, broken, skin, product, eyes, rinse, water, remove, stop, use, ask, doctor, rash, occurs, reach, children, product, swallowed, medical, help, contact, poison, control, center, right, away, oz, 13, g, po, box, 320598, cocoa, beach, fl, 32932, 877, 9sunbum, sun, bum, llc, sunscreen, face, stick, sunscreen, broad, spectrum, spf, 30, information, protect, product, excessive, heat, direct, sun, misc, water, resistant, 80, minutes, cruelty, free, nt, litter, help, environment, clean, recycle",41.0,4.8
328035,Colgate Optic White Express White Whitening Toothpaste - 3 ounce,"personal, care, personal, care, brand, colgate",colgate,"colgate, optic, white, platinum, express, white, whitening, toothpaste, revolutionary, product, optic, white, collection, breakthrough, formula, gives, users, whiter, teeth, days, brushing, best, results, use, directed, 4, weeks, toothpaste, contains, 2x, whitening, ingredient, hydrogen, peroxide, colgate, optic, white, sparkling, mint, colgate, optic, white, platinum, express, white, whitening, toothpaste, safe, daily, use, protects, enamel, provides, anti, cavity, protection, having, radiant, polished, look, quick, easy, colgate, optic, white, platinum, express, white, colgate, optic, white, express, white, whitening, toothpaste, 3, ounce, breakthrough, formula, offers, whiter, teeth, 3, days, best, results, use, directed, 4, weeks, brushing, professionally, recommended, whitening, ingredient, hydrogen, peroxide, contains, 2x, whitening, ingredient, vs, optic, white, sparkling, mint, safe, daily, use, protects, enamel, provides, anti, cavity, fluoride, protection","personal, care, personal, care, brand, colgate, colgate, colgate, optic, white, platinum, express, white, whitening, toothpaste, revolutionary, product, optic, white, collection, breakthrough, formula, gives, users, whiter, teeth, days, brushing, best, results, use, directed, 4, weeks, toothpaste, contains, 2x, whitening, ingredient, hydrogen, peroxide, colgate, optic, white, sparkling, mint, colgate, optic, white, platinum, express, white, whitening, toothpaste, safe, daily, use, protects, enamel, provides, anti, cavity, protection, having, radiant, polished, look, quick, easy, colgate, optic, white, platinum, express, white, colgate, optic, white, express, white, whitening, toothpaste, 3, ounce, breakthrough, formula, offers, whiter, teeth, 3, days, best, results, use, directed, 4, weeks, brushing, professionally, recommended, whitening, ingredient, hydrogen, peroxide, contains, 2x, whitening, ingredient, vs, optic, white, sparkling, mint, safe, daily, use, protects, enamel, provides, anti, cavity, fluoride, protection",1026.0,0.0
91453,"P2 Volume Gloss Gel Look Polish, 010 Little Princess, 0.4 oz","beauty, makeup, nails","p2, cosmetics","p2, volume, gloss, gel, look, polish, 010, little, princess, oz","beauty, makeup, nails, p2, cosmetics, p2, volume, gloss, gel, look, polish, 010, little, princess, oz",460.0,4.4
167,Revlon Nail Enamel - Rebel Graffiti,"beauty, makeup, nails",revlon,"gorgeous, smooth, nail, polish, chip, resistant, anti, fade, technology, created, 47, shades, try, new, hue, nearly, week, year, ll, find, perfect, shade, finish, range, fade, resistant, nail, colors, choose, 47, sheer, opaque, shimmer, metallic, chrome, shades, chip, defiant, anti, fade, technology, gives, brilliant, color, stays, fresh, looking, lifes, tough, hands, moments, gorgeous, color, goes, smoothly, bubble, free, nail, colors, shade, fingertips, create, classic, looks, nail, art","beauty, makeup, nails, revlon, gorgeous, smooth, nail, polish, chip, resistant, anti, fade, technology, created, 47, shades, try, new, hue, nearly, week, year, ll, find, perfect, shade, finish, range, fade, resistant, nail, colors, choose, 47, sheer, opaque, shimmer, metallic, chrome, shades, chip, defiant, anti, fade, technology, gives, brilliant, color, stays, fresh, looking, lifes, tough, hands, moments, gorgeous, color, goes, smoothly, bubble, free, nail, colors, shade, fingertips, create, classic, looks, nail, art",913.0,4.1
